number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_n,room_type_n,dist_to_center,price
11.0,1.0,128.0,2.0,1.0,7.007411081108096,120
79.0,3.0,0.0,2.0,0.0,6.689007437041318,89
29.0,1.0,0.0,19.0,1.0,3.5209732824244093,280
1.0,2.0,0.0,30.0,0.0,11.59977054202119,45
0.0,1.0,89.0,77.0,1.0,4.477045116314701,2500
11.0,1.0,102.0,21.0,0.0,8.25227203301142,76
61.0,1.0,265.0,6.0,1.0,8.897005497519148,110
119.0,2.0,3.0,15.0,0.0,9.978692701452436,40
8.0,1.0,67.0,106.0,0.0,24.51657176715957,75
3.0,1.0,0.0,12.0,0.0,6.448041477671315,50
11.0,1.0,165.0,22.0,1.0,11.854346207923967,115
91.0,4.0,262.0,6.0,0.0,8.03494017341334,50
0.0,2.0,121.0,12.0,0.0,5.792361722695319,115
19.0,2.0,41.0,15.0,0.0,10.331171017883332,99
10.0,2.0,359.0,2.0,0.0,7.61920104236123,50
0.0,1.0,0.0,77.0,1.0,5.1918915328609225,850
13.0,5.0,275.0,15.0,1.0,10.274366745393577,285
31.0,5.0,358.0,6.0,0.0,9.203952136327507,100
16.0,1.0,0.0,2.0,1.0,5.8019830602703895,120
2.0,1.0,3.0,23.0,0.0,4.195762545046329,80
0.0,1.0,0.0,12.0,0.0,5.388338391440411,78
2.0,12.0,216.0,8.0,1.0,4.9172860087544015,130
78.0,1.0,201.0,56.0,1.0,4.911909042031404,100
75.0,1.0,331.0,14.0,1.0,1.7387604160637762,215
6.0,1.0,0.0,37.0,0.0,13.994593064128711,60
31.0,2.0,84.0,49.0,0.0,6.3159159411797114,85
26.0,3.0,266.0,33.0,1.0,8.409808600733506,250
57.0,3.0,93.0,117.0,1.0,14.919340596042167,99
11.0,1.0,10.0,8.0,1.0,5.153487133184783,140
51.0,1.0,0.0,8.0,0.0,2.471116009995086,99
0.0,1.0,0.0,6.0,0.0,8.335732748972385,69
12.0,2.0,81.0,25.0,0.0,3.694267895357057,55
19.0,1.0,0.0,28.0,0.0,2.7599436824528767,80
2.0,1.0,0.0,26.0,1.0,2.027774422331575,200
3.0,2.0,260.0,51.0,0.0,2.937781535759673,80
1.0,1.0,0.0,97.0,1.0,6.562742537817501,175
239.0,2.0,1.0,6.0,1.0,8.485993678608258,85
31.0,2.0,0.0,2.0,1.0,6.6776648407867505,75
0.0,1.0,51.0,2.0,1.0,6.797378857003967,799
0.0,10.0,131.0,87.0,0.0,10.600526675711382,99
0.0,96.0,323.0,26.0,1.0,2.0341328449182265,187
0.0,1.0,0.0,25.0,1.0,3.2207338386263076,275
17.0,12.0,281.0,7.0,1.0,0.7290556718329126,160
25.0,2.0,34.0,25.0,0.0,4.499310967416793,55
0.0,2.0,0.0,7.0,0.0,1.2837654837878705,105
10.0,5.0,0.0,102.0,0.0,5.169499371144475,95
5.0,1.0,0.0,28.0,1.0,3.951530016497867,130
9.0,3.0,318.0,12.0,0.0,6.349431319867375,69
15.0,2.0,0.0,7.0,1.0,0.8724928643435023,175
2.0,1.0,27.0,19.0,1.0,3.4910257549628843,175
4.0,3.0,0.0,27.0,1.0,4.03953616967537,403
0.0,1.0,0.0,19.0,0.0,3.2445964735020305,150
5.0,2.0,149.0,6.0,1.0,10.801746465153293,100
5.0,1.0,321.0,59.0,1.0,15.692386789501075,90
0.0,1.0,0.0,8.0,1.0,4.459858221532813,310
17.0,1.0,340.0,12.0,1.0,5.535413781722577,251
7.0,1.0,0.0,39.0,0.0,5.604490967069248,50
4.0,1.0,142.0,8.0,1.0,5.0649629807028616,175
26.0,5.0,173.0,56.0,0.0,5.751111952207927,60
0.0,1.0,0.0,8.0,0.0,3.1646148043971314,80
14.0,2.0,78.0,15.0,0.0,10.141672845678674,80
0.0,1.0,0.0,43.0,1.0,6.167454063848339,275
9.0,18.0,237.0,56.0,0.0,6.039269653445853,39
2.0,1.0,0.0,2.0,0.0,5.614664350471814,60
227.0,1.0,21.0,25.0,1.0,3.1176713191772722,138
1.0,1.0,0.0,71.0,1.0,0.22782396304716343,290
2.0,96.0,310.0,8.0,1.0,4.2959050960052,185
10.0,1.0,127.0,21.0,0.0,8.203290076975284,63
6.0,1.0,225.0,2.0,1.0,7.3858165397769495,120
15.0,2.0,5.0,2.0,1.0,5.594762720740491,399
5.0,1.0,1.0,7.0,1.0,0.6089620119036154,160
38.0,2.0,301.0,98.0,0.0,7.724220436846614,55
77.0,1.0,101.0,14.0,0.0,1.2019850926086006,99
0.0,33.0,180.0,20.0,0.0,3.898735910914779,119
0.0,1.0,0.0,33.0,1.0,8.058039566893031,250
3.0,1.0,0.0,21.0,0.0,8.37103769778,45
5.0,1.0,355.0,209.0,1.0,14.60071285894122,75
20.0,1.0,0.0,12.0,1.0,6.158708489670337,275
2.0,1.0,0.0,19.0,1.0,3.2141210146195656,180
26.0,5.0,0.0,7.0,1.0,0.8608916331753488,299
73.0,3.0,257.0,29.0,0.0,8.62069001919461,100
16.0,1.0,0.0,18.0,0.0,12.375629134704218,52
0.0,11.0,213.0,1.0,0.0,0.9991811652983709,233
2.0,1.0,0.0,20.0,0.0,4.730932290966803,50
2.0,13.0,365.0,70.0,0.0,13.79668612101507,65
4.0,2.0,155.0,47.0,1.0,10.463389250073249,169
0.0,232.0,220.0,71.0,1.0,0.286507085774909,285
2.0,2.0,0.0,64.0,0.0,4.056430656799269,65
3.0,1.0,5.0,52.0,0.0,3.5223592608476215,43
61.0,1.0,188.0,64.0,0.0,4.142126873906786,100
0.0,37.0,0.0,18.0,0.0,12.891522332573873,33
0.0,1.0,0.0,12.0,0.0,6.566121448568056,100
13.0,1.0,0.0,12.0,1.0,5.202985868752019,105
10.0,7.0,310.0,12.0,0.0,7.466193893622575,51
0.0,49.0,284.0,28.0,1.0,4.043143176881058,230
16.0,2.0,80.0,28.0,0.0,2.766078389696136,89
23.0,1.0,17.0,28.0,1.0,1.7239329689749172,280
15.0,2.0,37.0,25.0,0.0,4.217357751134321,79
0.0,8.0,358.0,30.0,0.0,11.291046578203979,50
22.0,1.0,0.0,16.0,1.0,9.59232451965424,229
0.0,1.0,0.0,50.0,1.0,1.880813449352956,475
0.0,1.0,0.0,2.0,0.0,5.814855313824214,120
2.0,3.0,353.0,2.0,0.0,8.043382330896426,55
2.0,2.0,31.0,14.0,0.0,2.0229672990140606,105
34.0,1.0,4.0,30.0,0.0,11.608571405717697,35
1.0,1.0,0.0,13.0,1.0,7.501598117628249,150
19.0,8.0,175.0,21.0,0.0,10.033109111697007,51
22.0,1.0,13.0,29.0,1.0,9.081599921588158,95
2.0,1.0,0.0,0.0,0.0,12.962083173908615,70
1.0,1.0,0.0,8.0,1.0,2.7604220242390767,450
2.0,4.0,90.0,111.0,0.0,13.909655481922861,50
6.0,3.0,85.0,152.0,0.0,21.37585376375906,147
30.0,1.0,287.0,22.0,0.0,12.396660165971905,45
58.0,3.0,354.0,28.0,0.0,4.044638421150331,120
0.0,121.0,148.0,71.0,1.0,0.20018984641887622,369
9.0,1.0,0.0,6.0,1.0,8.42785893356858,105
43.0,2.0,110.0,6.0,0.0,7.686468907219533,56
1.0,1.0,57.0,3.0,1.0,8.564317445493316,120
78.0,1.0,26.0,23.0,1.0,4.225321329663368,129
78.0,2.0,182.0,28.0,0.0,3.5059756946517204,49
54.0,2.0,278.0,59.0,1.0,15.367316075333273,105
12.0,1.0,130.0,11.0,1.0,3.2633534021996713,625
232.0,1.0,303.0,16.0,0.0,9.48554474785507,125
0.0,1.0,14.0,64.0,1.0,3.887375626322513,180
4.0,1.0,64.0,15.0,1.0,10.446581305802397,120
1.0,2.0,217.0,28.0,1.0,2.557687911574329,135
4.0,1.0,35.0,23.0,1.0,4.056914823285596,130
2.0,1.0,161.0,12.0,1.0,5.6465021298459765,300
1.0,2.0,48.0,124.0,0.0,15.396770950804001,75
104.0,2.0,168.0,24.0,1.0,10.933010179671397,175
1.0,1.0,0.0,2.0,0.0,6.966980511402266,80
1.0,2.0,343.0,3.0,1.0,7.627518497679796,280
30.0,1.0,306.0,86.0,1.0,20.053255238683096,71
0.0,8.0,170.0,144.0,0.0,14.110321980581343,39
5.0,327.0,347.0,43.0,1.0,6.140000018998499,228
0.0,1.0,0.0,66.0,1.0,12.968216827080928,120
1.0,1.0,93.0,77.0,1.0,4.696480280771094,320
12.0,327.0,234.0,43.0,1.0,6.174408626994053,472
0.0,1.0,59.0,73.0,0.0,19.166745365920093,89
65.0,1.0,0.0,9.0,0.0,4.682105038539837,104
0.0,4.0,362.0,37.0,0.0,13.520708503273655,75
8.0,2.0,325.0,129.0,1.0,13.548380008714622,75
13.0,1.0,22.0,29.0,1.0,9.232116426062134,85
159.0,1.0,153.0,6.0,0.0,7.368617998992931,60
32.0,2.0,0.0,11.0,0.0,3.3429025367587357,90
6.0,1.0,0.0,8.0,1.0,3.1556881052275005,119
9.0,327.0,113.0,5.0,1.0,1.3401116644175075,262
5.0,1.0,188.0,4.0,0.0,4.634018408525575,50
27.0,1.0,146.0,15.0,0.0,10.09823859745604,75
150.0,9.0,323.0,56.0,0.0,5.362282581673431,48
1.0,1.0,0.0,22.0,0.0,13.525680177455321,103
3.0,3.0,0.0,15.0,0.0,9.62861724251843,48
63.0,2.0,352.0,21.0,0.0,7.7936722532827645,60
0.0,1.0,97.0,21.0,0.0,8.784454898901185,60
11.0,1.0,319.0,121.0,1.0,11.440860409340042,131
0.0,7.0,319.0,71.0,0.0,0.5531868019712813,100
2.0,1.0,0.0,7.0,1.0,0.8924400884764049,225
1.0,1.0,0.0,19.0,1.0,3.04969808451078,170
42.0,1.0,0.0,8.0,0.0,5.229105719102328,80
1.0,2.0,188.0,20.0,0.0,5.261062040446215,118
12.0,2.0,338.0,7.0,0.0,1.0191407703217865,90
1.0,1.0,63.0,29.0,1.0,8.608684035918303,150
5.0,1.0,0.0,26.0,1.0,1.5719220901301476,128
0.0,1.0,0.0,12.0,1.0,6.028471319177713,90
9.0,1.0,358.0,56.0,0.0,5.582590817478067,62
0.0,1.0,243.0,132.0,1.0,2.7927672211111756,130
1.0,1.0,172.0,18.0,1.0,12.291903930938727,120
21.0,7.0,58.0,6.0,0.0,9.134583517170498,67
0.0,1.0,0.0,6.0,0.0,8.156420631312425,40
2.0,12.0,341.0,7.0,1.0,0.5228308781240901,115
4.0,1.0,0.0,2.0,0.0,5.91809585962008,90
11.0,5.0,62.0,22.0,0.0,12.059710674164721,54
127.0,1.0,354.0,6.0,1.0,9.814229072753205,135
2.0,2.0,0.0,64.0,0.0,3.9709046581863623,250
0.0,1.0,48.0,6.0,0.0,8.867612818562854,36
23.0,1.0,0.0,21.0,1.0,8.210035823636836,250
23.0,1.0,0.0,9.0,1.0,4.523029003090657,200
12.0,2.0,0.0,80.0,0.0,9.402243158000283,41
8.0,1.0,5.0,12.0,1.0,6.427741036325909,190
22.0,3.0,91.0,23.0,0.0,4.833730582643742,78
40.0,2.0,279.0,12.0,1.0,5.499378193295665,200
2.0,1.0,0.0,21.0,1.0,8.211806948185206,110
3.0,1.0,0.0,12.0,0.0,5.515496155551393,64
0.0,9.0,364.0,19.0,0.0,3.4407122824264795,73
16.0,1.0,12.0,7.0,0.0,1.0218233572599746,134
81.0,1.0,34.0,44.0,0.0,9.206572577518793,60
5.0,5.0,183.0,192.0,0.0,15.409265778774834,65
2.0,1.0,0.0,11.0,1.0,3.0576365299586366,1115
6.0,1.0,67.0,20.0,1.0,4.893544341560552,245
1.0,1.0,344.0,6.0,1.0,8.310616961299607,200
39.0,4.0,292.0,37.0,0.0,14.697996772617323,45
3.0,52.0,340.0,20.0,1.0,5.138543799762757,159
30.0,3.0,174.0,60.0,0.0,5.175712054428041,97
7.0,2.0,23.0,21.0,1.0,8.843218611649865,160
19.0,1.0,178.0,19.0,0.0,2.90848885271304,195
88.0,1.0,165.0,6.0,1.0,8.475510747564469,83
6.0,2.0,171.0,70.0,1.0,13.780242102383324,150
3.0,1.0,189.0,22.0,1.0,12.198067867731357,60
0.0,1.0,365.0,39.0,0.0,5.796021576135602,89
0.0,2.0,21.0,15.0,0.0,9.001917598551815,100
106.0,2.0,247.0,6.0,1.0,10.088632178716862,142
9.0,6.0,136.0,6.0,0.0,7.468412245884095,79
1.0,1.0,0.0,6.0,0.0,9.69533092175586,45
66.0,1.0,23.0,6.0,1.0,9.0914605567869,275
6.0,2.0,286.0,15.0,1.0,9.74744826455101,105
6.0,1.0,0.0,30.0,0.0,10.441283255306228,40
2.0,1.0,0.0,19.0,0.0,3.2340116284803107,50
1.0,1.0,0.0,28.0,1.0,4.012573728734038,125
3.0,2.0,0.0,12.0,1.0,6.0727382407400405,250
36.0,1.0,136.0,43.0,1.0,6.148702422674916,128
19.0,1.0,53.0,21.0,1.0,8.295039309571376,90
0.0,1.0,0.0,4.0,1.0,4.49709275325837,250
0.0,1.0,106.0,28.0,1.0,3.5825785249832887,210
15.0,1.0,1.0,22.0,1.0,12.435040806213399,72
5.0,3.0,326.0,94.0,1.0,15.488264871456348,78
1.0,2.0,0.0,21.0,0.0,8.620340610663645,48
1.0,7.0,365.0,160.0,2.0,18.547007940451845,29
67.0,2.0,124.0,12.0,0.0,5.224383622563,65
11.0,2.0,20.0,6.0,0.0,8.492052011874412,70
1.0,1.0,203.0,27.0,0.0,3.8739383061983954,200
0.0,2.0,43.0,6.0,0.0,8.724737598308295,70
2.0,103.0,201.0,39.0,0.0,5.769114527939266,38
0.0,1.0,0.0,11.0,1.0,2.8374608036291566,140
0.0,1.0,0.0,21.0,0.0,7.7957137842756445,65
74.0,1.0,156.0,0.0,0.0,13.447675252279472,111
2.0,1.0,14.0,12.0,1.0,7.10701443260386,78
41.0,1.0,13.0,14.0,1.0,2.1876364679674736,140
17.0,3.0,355.0,12.0,0.0,5.895032668584532,75
1.0,1.0,61.0,59.0,0.0,15.91841268447753,50
0.0,1.0,89.0,6.0,0.0,9.006084051304322,85
1.0,1.0,0.0,12.0,0.0,7.385890861074924,80
67.0,2.0,171.0,6.0,1.0,10.631556212383256,85
7.0,1.0,130.0,21.0,0.0,9.42432972577748,46
0.0,5.0,294.0,11.0,1.0,3.240714380490832,200
3.0,2.0,49.0,2.0,0.0,8.830595556580608,60
1.0,1.0,0.0,13.0,1.0,8.124486938657315,185
1.0,1.0,0.0,12.0,0.0,7.466436154698636,40
1.0,1.0,270.0,1.0,1.0,1.317065507423217,800
1.0,1.0,0.0,6.0,0.0,8.602187479798552,55
0.0,1.0,14.0,68.0,1.0,2.551957018381162,160
10.0,8.0,344.0,162.0,2.0,10.176731171478758,25
6.0,1.0,0.0,8.0,1.0,3.736901698748438,150
3.0,52.0,365.0,20.0,1.0,5.1349772988657785,159
0.0,1.0,0.0,11.0,1.0,3.033450490380514,120
8.0,327.0,255.0,43.0,1.0,6.170112529628704,498
4.0,1.0,0.0,8.0,1.0,2.4682654882806365,220
2.0,1.0,0.0,33.0,1.0,8.63054941747538,160
1.0,1.0,97.0,103.0,0.0,9.220300643944785,700
16.0,1.0,35.0,15.0,1.0,8.955437175258712,150
25.0,1.0,7.0,32.0,1.0,6.7756316918902435,800
4.0,1.0,365.0,6.0,1.0,8.771415915294284,101
8.0,1.0,76.0,19.0,0.0,3.4569111128867043,119
0.0,1.0,0.0,12.0,1.0,5.3151520062568824,259
38.0,1.0,79.0,6.0,0.0,8.045782403792979,45
0.0,7.0,169.0,6.0,0.0,7.653150948029923,77
0.0,1.0,29.0,43.0,1.0,5.880103220387729,168
0.0,1.0,0.0,19.0,0.0,3.5421921801225773,129
5.0,1.0,6.0,56.0,0.0,5.394659104646662,130
0.0,1.0,0.0,32.0,1.0,7.251650746303436,185
0.0,28.0,321.0,23.0,2.0,5.2057946029083375,35
1.0,1.0,0.0,70.0,1.0,12.480565554867313,81
61.0,1.0,190.0,12.0,1.0,5.112196654375937,170
1.0,1.0,0.0,8.0,0.0,4.524055736358919,120
2.0,3.0,188.0,126.0,0.0,7.566584798623165,70
1.0,1.0,26.0,34.0,1.0,8.778163934074755,180
4.0,1.0,346.0,35.0,0.0,15.308890144808696,60
1.0,1.0,0.0,0.0,1.0,12.76995963563152,85
3.0,1.0,11.0,20.0,1.0,4.885276689738516,115
7.0,1.0,0.0,8.0,1.0,1.445926330820472,110
0.0,2.0,362.0,21.0,0.0,8.690343062770072,50
0.0,1.0,179.0,3.0,0.0,7.755913274664754,120
74.0,3.0,78.0,104.0,0.0,24.326285249552207,52
1.0,1.0,89.0,15.0,0.0,9.816081232793392,80
11.0,3.0,53.0,129.0,2.0,13.775411445581337,35
37.0,4.0,84.0,152.0,0.0,21.277441341256523,60
9.0,1.0,219.0,24.0,1.0,11.114142139811033,80
25.0,1.0,271.0,21.0,1.0,9.607914200702673,145
9.0,1.0,0.0,12.0,1.0,5.660149854252496,80
4.0,1.0,0.0,8.0,1.0,5.137063742111384,120
177.0,1.0,272.0,54.0,1.0,13.676084992602247,97
325.0,1.0,108.0,4.0,0.0,5.984245723721247,70
0.0,5.0,327.0,26.0,1.0,1.5402919861272035,180
5.0,2.0,0.0,8.0,0.0,3.8947895903565564,65
1.0,1.0,0.0,23.0,1.0,4.48882704266799,175
0.0,121.0,365.0,7.0,1.0,1.1857790313116452,239
42.0,1.0,0.0,21.0,0.0,9.668573011075475,41
6.0,1.0,0.0,64.0,0.0,4.0478402671469444,100
5.0,1.0,203.0,43.0,1.0,6.149782973563206,86
2.0,1.0,0.0,19.0,2.0,3.1556523972607655,80
13.0,2.0,9.0,12.0,0.0,6.212098932443543,65
1.0,1.0,0.0,8.0,1.0,2.287181656155397,200
20.0,1.0,365.0,20.0,1.0,3.9808135154251647,200
47.0,1.0,28.0,23.0,1.0,4.955180045573843,139
6.0,1.0,0.0,8.0,1.0,4.609578889296135,150
181.0,2.0,46.0,4.0,2.0,4.931430606236801,50
8.0,1.0,37.0,14.0,0.0,2.323062883285475,12
19.0,2.0,205.0,29.0,1.0,8.671715480651706,275
59.0,1.0,268.0,19.0,1.0,3.5043387522109977,140
5.0,1.0,0.0,12.0,0.0,5.769719491569198,70
2.0,3.0,355.0,37.0,2.0,13.549581429524734,69
17.0,1.0,9.0,20.0,1.0,5.261387281707808,128
1.0,103.0,252.0,81.0,0.0,9.76903589981807,37
5.0,1.0,1.0,15.0,1.0,9.620155819283047,95
12.0,1.0,0.0,21.0,0.0,7.691953141162286,50
1.0,3.0,188.0,56.0,0.0,6.192667234232847,44
0.0,1.0,0.0,39.0,0.0,5.309457288803644,89
3.0,1.0,226.0,7.0,1.0,0.6018705830051131,125
65.0,1.0,11.0,2.0,1.0,7.637296708438365,69
36.0,28.0,79.0,20.0,0.0,3.5719113930363227,179
117.0,1.0,3.0,121.0,1.0,10.740918185484725,100
1.0,2.0,330.0,2.0,0.0,5.889609847246016,75
0.0,1.0,0.0,2.0,0.0,6.973308235708107,45
0.0,1.0,16.0,28.0,1.0,4.089580360017787,250
71.0,2.0,83.0,12.0,1.0,6.001153750688936,125
24.0,1.0,66.0,14.0,1.0,2.4209535728240783,320
8.0,7.0,4.0,23.0,1.0,4.119669332901566,250
1.0,1.0,3.0,10.0,1.0,10.158631436490333,200
71.0,1.0,171.0,8.0,0.0,1.8397337813851482,128
52.0,3.0,296.0,103.0,1.0,9.006878947333638,129
11.0,1.0,154.0,12.0,0.0,5.451656178943052,85
30.0,1.0,290.0,21.0,0.0,9.571485981470992,130
1.0,1.0,0.0,21.0,0.0,8.112524852875746,60
281.0,2.0,177.0,4.0,1.0,6.588971564677754,165
1.0,1.0,27.0,21.0,0.0,7.996665723571462,89
3.0,1.0,0.0,19.0,1.0,3.377306235131589,176
0.0,232.0,186.0,8.0,1.0,2.0479384899368513,271
2.0,1.0,1.0,8.0,1.0,4.869281794816726,135
21.0,1.0,179.0,117.0,0.0,14.744839160946034,50
0.0,1.0,26.0,56.0,1.0,6.417461809373379,300
52.0,3.0,222.0,22.0,1.0,12.213737841550419,175
38.0,3.0,0.0,36.0,0.0,7.7407134466232215,70
0.0,3.0,364.0,84.0,0.0,12.531343522332818,125
3.0,1.0,81.0,46.0,1.0,18.3965430344977,122
138.0,1.0,225.0,21.0,0.0,8.381489240796173,84
31.0,1.0,339.0,6.0,1.0,9.60517170206655,180
52.0,8.0,361.0,70.0,0.0,13.104039547350173,62
0.0,1.0,0.0,12.0,2.0,5.812829059561134,150
1.0,2.0,349.0,171.0,1.0,15.80185025054349,99
1.0,1.0,0.0,26.0,2.0,2.222000204703841,97
7.0,1.0,320.0,56.0,2.0,5.580802132109493,30
1.0,1.0,0.0,8.0,1.0,5.222700513215514,50
28.0,1.0,89.0,47.0,1.0,10.648989756917498,100
6.0,1.0,0.0,15.0,0.0,10.517847436985951,110
105.0,1.0,267.0,28.0,1.0,2.6079144161268615,135
3.0,1.0,0.0,8.0,1.0,1.5246480624151695,200
16.0,1.0,0.0,23.0,1.0,4.042683888171661,225
2.0,1.0,0.0,19.0,0.0,3.622491236803382,95
105.0,3.0,307.0,68.0,1.0,2.5694993693539487,250
29.0,2.0,4.0,20.0,0.0,4.535951755133217,156
191.0,1.0,290.0,12.0,1.0,7.4994512112654235,150
2.0,1.0,0.0,28.0,1.0,1.9883038570302722,150
14.0,1.0,28.0,14.0,1.0,1.774787110533296,250
66.0,1.0,9.0,1.0,1.0,0.7730044325313044,145
4.0,2.0,0.0,44.0,0.0,8.574865477043886,53
120.0,1.0,22.0,38.0,0.0,8.216516459168682,100
11.0,2.0,310.0,30.0,0.0,10.492263039775445,52
1.0,1.0,89.0,97.0,1.0,6.391188300368337,240
85.0,1.0,308.0,63.0,1.0,11.567808019000308,69
2.0,1.0,0.0,2.0,1.0,6.941961458800649,95
10.0,1.0,315.0,12.0,0.0,5.6746335620527955,77
0.0,5.0,222.0,12.0,1.0,5.452639799831489,249
7.0,1.0,0.0,12.0,1.0,6.624119158537411,140
1.0,1.0,19.0,7.0,0.0,0.5037934258185238,170
6.0,3.0,280.0,54.0,0.0,12.394366633626234,34
50.0,1.0,77.0,14.0,1.0,1.9690699576649553,295
0.0,1.0,0.0,96.0,1.0,7.729871573107003,250
27.0,4.0,55.0,21.0,0.0,8.533504215809845,50
1.0,103.0,251.0,126.0,0.0,7.401012076568922,63
2.0,1.0,188.0,7.0,1.0,1.148267149932794,175
1.0,7.0,34.0,81.0,0.0,9.337548510627446,33
0.0,1.0,6.0,4.0,1.0,5.082747954317964,120
6.0,3.0,88.0,55.0,0.0,16.150147221834562,55
6.0,1.0,325.0,20.0,0.0,3.894173096184675,125
27.0,1.0,40.0,1.0,1.0,1.1054497315345981,1195
3.0,52.0,331.0,1.0,1.0,1.4756250743067956,83
64.0,2.0,337.0,24.0,1.0,11.060123572923446,225
7.0,1.0,173.0,8.0,1.0,2.4283241486477465,225
23.0,1.0,134.0,1.0,1.0,1.465714372238136,235
25.0,1.0,92.0,150.0,1.0,12.466285282821737,69
63.0,5.0,231.0,84.0,0.0,11.170442291619347,48
147.0,1.0,213.0,98.0,0.0,8.960156819328471,60
69.0,1.0,19.0,179.0,1.0,17.96842252328921,110
3.0,1.0,0.0,8.0,1.0,3.7361275523945334,175
1.0,2.0,362.0,70.0,0.0,12.616087669457757,150
34.0,1.0,217.0,11.0,1.0,3.4113237443776456,200
0.0,1.0,0.0,45.0,1.0,5.591014739624644,110
7.0,2.0,246.0,45.0,0.0,5.756585574104988,60
31.0,1.0,286.0,30.0,1.0,11.528179972761139,300
54.0,1.0,188.0,38.0,1.0,7.943393253879954,115
0.0,2.0,0.0,43.0,0.0,6.027461727881897,90
42.0,1.0,357.0,28.0,1.0,2.0959848906424323,152
0.0,1.0,0.0,24.0,1.0,11.412019885519426,120
4.0,1.0,0.0,35.0,1.0,15.142166785698358,95
39.0,1.0,306.0,197.0,1.0,16.871948231090794,99
0.0,6.0,245.0,24.0,2.0,11.030217668941901,40
3.0,1.0,0.0,13.0,0.0,7.184041624095341,62
129.0,1.0,163.0,6.0,1.0,10.278824315540218,130
0.0,1.0,0.0,12.0,0.0,6.3014436803297045,90
0.0,1.0,0.0,2.0,0.0,8.018882365369835,35
1.0,6.0,365.0,152.0,0.0,21.58416229012874,41
17.0,1.0,64.0,2.0,1.0,5.7674776248471735,129
10.0,1.0,0.0,10.0,1.0,10.22554427582924,110
3.0,1.0,0.0,24.0,1.0,11.024735843869568,120
1.0,1.0,35.0,8.0,0.0,4.5971689603481485,61
11.0,1.0,49.0,28.0,1.0,3.215286702674504,150
2.0,1.0,133.0,25.0,1.0,3.3399294969002593,107
14.0,6.0,365.0,6.0,0.0,7.795137564779605,68
2.0,1.0,0.0,52.0,1.0,3.601893609339307,157
37.0,1.0,0.0,19.0,1.0,3.4525377775218304,154
27.0,2.0,223.0,10.0,1.0,10.300843694112114,199
7.0,52.0,335.0,20.0,1.0,5.152055136199462,149
152.0,1.0,200.0,4.0,1.0,5.337624511072294,145
15.0,2.0,61.0,56.0,0.0,6.189059228204721,100
32.0,1.0,39.0,43.0,1.0,6.150019158762705,160
31.0,1.0,166.0,120.0,1.0,19.316481601860044,84
34.0,1.0,353.0,37.0,0.0,13.662779778608998,38
2.0,1.0,0.0,20.0,1.0,3.5180804109910815,80
0.0,1.0,21.0,22.0,0.0,12.657831817937575,43
94.0,1.0,117.0,2.0,0.0,7.7015511924861375,98
91.0,4.0,228.0,15.0,0.0,9.38015241420748,57
2.0,1.0,10.0,8.0,1.0,1.7621757905940145,191
4.0,1.0,5.0,10.0,1.0,10.351239630196751,130
1.0,26.0,345.0,26.0,0.0,1.778298796372688,75
8.0,4.0,150.0,37.0,1.0,14.062450725156065,85
1.0,1.0,26.0,3.0,1.0,7.4496678549839155,115
2.0,1.0,0.0,21.0,1.0,8.81294758058182,154
0.0,3.0,89.0,104.0,0.0,24.310793209798785,43
0.0,8.0,81.0,144.0,0.0,14.074255312336636,29
2.0,1.0,0.0,12.0,1.0,4.765240674509755,85
58.0,3.0,306.0,54.0,0.0,12.790763779272842,40
0.0,1.0,83.0,21.0,0.0,9.05169286416945,64
0.0,1.0,28.0,6.0,0.0,8.051659938087903,46
0.0,33.0,365.0,1.0,1.0,1.5725616001792166,175
4.0,1.0,0.0,25.0,1.0,3.751198919425925,149
21.0,8.0,52.0,23.0,1.0,4.036581940389426,99
39.0,1.0,15.0,6.0,0.0,7.9746483558667896,50
59.0,2.0,119.0,12.0,0.0,6.77795706412251,59
0.0,2.0,13.0,4.0,0.0,6.157154412224022,78
25.0,1.0,12.0,79.0,1.0,12.070054114179966,99
0.0,1.0,53.0,8.0,1.0,3.9987510793313383,89
1.0,1.0,90.0,52.0,0.0,2.9241196241589806,200
30.0,1.0,135.0,12.0,1.0,5.640954287460067,140
0.0,33.0,351.0,43.0,1.0,5.947480170910146,235
1.0,103.0,186.0,83.0,0.0,8.929894905059538,39
10.0,1.0,0.0,56.0,1.0,6.264662436024213,70
1.0,1.0,0.0,8.0,1.0,3.455743926848855,90
32.0,1.0,77.0,25.0,1.0,4.269882952448531,71
38.0,1.0,131.0,21.0,1.0,8.518147273108095,115
0.0,65.0,364.0,28.0,1.0,2.1016906648207265,150
48.0,1.0,256.0,21.0,1.0,9.856889945895995,122
203.0,1.0,260.0,28.0,1.0,1.9209297239894192,200
108.0,12.0,356.0,14.0,0.0,1.4393903339770677,85
5.0,1.0,20.0,8.0,0.0,4.15993985486832,150
6.0,1.0,6.0,7.0,1.0,1.0108126517244187,219
0.0,1.0,365.0,18.0,1.0,12.905487298527369,359
0.0,1.0,0.0,30.0,0.0,9.39898073488098,29
11.0,3.0,56.0,6.0,0.0,8.808150728544751,60
51.0,3.0,365.0,30.0,2.0,10.374305316882067,25
9.0,3.0,0.0,29.0,1.0,8.85832616759192,150
42.0,1.0,0.0,12.0,1.0,5.644537905706848,130
3.0,4.0,158.0,70.0,0.0,14.574212327008741,30
